triad_id,responder_id,session,trial,game_type,type_trial,responder_choice_side,offer,proposer_id,accepted
TSF,Frodo,1,1,triadic,simultaneous,R,0,Tai,FALSE
TSF,Frodo,1,1,triadic,simultaneous,R,7,Sandra,TRUE
TSF,Frodo,1,2,triadic,simultaneous,na,0,Tai,FALSE
TSF,Frodo,1,2,triadic,simultaneous,na,0,Sandra,FALSE
TSF,Frodo,1,3,triadic,simultaneous,na,0,Tai,FALSE
TSF,Frodo,1,3,triadic,simultaneous,na,0,Sandra,FALSE
TSF,Frodo,1,4,triadic,simultaneous,na,0,Tai,FALSE
TSF,Frodo,1,4,triadic,simultaneous,na,0,Sandra,FALSE
TSF,Frodo,1,5,triadic,cons_right,R,3,Tai,FALSE
TSF,Frodo,1,5,triadic,cons_right,R,4,Sandra,TRUE
TSF,Frodo,1,6,triadic,cons_right,L,8,Tai,TRUE
TSF,Frodo,1,6,triadic,cons_right,L,0,Sandra,FALSE
TSF,Frodo,1,7,triadic,cons_left,R,1,Tai,FALSE
TSF,Frodo,1,7,triadic,cons_left,R,0,Sandra,TRUE
TSF,Frodo,1,8,triadic,cons_left,L,0,Tai,TRUE
TSF,Frodo,1,8,triadic,cons_left,L,1,Sandra,FALSE
TSF,Frodo,2,1,dyadic,left,L,6,Tai,TRUE
TSF,Frodo,2,2,dyadic,left,L,1,Tai,TRUE
TSF,Frodo,2,3,dyadic,right,R,6,Sandra,TRUE
TSF,Frodo,2,4,dyadic,right,na,0,Sandra,FALSE
TSF,Frodo,2,5,dyadic,left,na,0,Tai,FALSE
TSF,Frodo,2,6,dyadic,left,na,0,Tai,FALSE
TSF,Frodo,2,7,dyadic,right,R,2,Sandra,TRUE
TSF,Frodo,2,8,dyadic,right,R,1,Sandra,TRUE
TSF,Frodo,3,1,triadic,cons_left,L,7,Sandra,TRUE
TSF,Frodo,3,1,triadic,cons_left,L,0,Tai,FALSE
TSF,Frodo,3,2,triadic,cons_left,L,3,Sandra,TRUE
TSF,Frodo,3,2,triadic,cons_left,L,0,Tai,FALSE
TSF,Frodo,3,3,triadic,cons_right,R,0,Sandra,FALSE
TSF,Frodo,3,3,triadic,cons_right,R,1,Tai,TRUE
TSF,Frodo,3,4,triadic,cons_right,L,2,Sandra,TRUE
TSF,Frodo,3,4,triadic,cons_right,L,0,Tai,FALSE
TSF,Frodo,3,5,triadic,simultaneous,na,0,Sandra,FALSE
TSF,Frodo,3,5,triadic,simultaneous,na,0,Tai,FALSE
TSF,Frodo,3,6,triadic,simultaneous,L,5,Sandra,TRUE
TSF,Frodo,3,6,triadic,simultaneous,L,0,Tai,FALSE
TSF,Frodo,3,7,triadic,simultaneous,na,0,Sandra,FALSE
TSF,Frodo,3,7,triadic,simultaneous,na,0,Tai,FALSE
TSF,Frodo,3,8,triadic,simultaneous,L,1,Sandra,TRUE
TSF,Frodo,3,8,triadic,simultaneous,L,0,Tai,FALSE
TSF,Frodo,4,1,dyadic,right,na,0,Tai,FALSE
TSF,Frodo,4,2,dyadic,right,R,2,Tai,TRUE
TSF,Frodo,4,3,dyadic,left,na,0,Sandra,FALSE
TSF,Frodo,4,4,dyadic,left,L,6,Sandra,TRUE
TSF,Frodo,4,5,dyadic,right,na,0,Tai,FALSE
TSF,Frodo,4,6,dyadic,right,na,0,Tai,FALSE
TSF,Frodo,4,7,dyadic,left,na,0,Sandra,FALSE
TSF,Frodo,4,8,dyadic,left,L,2,Sandra,TRUE
TSF,Frodo,5,1,triadic,simultaneous,L,2,Tai,TRUE
TSF,Frodo,5,1,triadic,simultaneous,L,3,Sandra,FALSE
TSF,Frodo,5,2,triadic,simultaneous,R,0,Tai,FALSE
TSF,Frodo,5,2,triadic,simultaneous,R,2,Sandra,TRUE
TSF,Frodo,5,3,triadic,simultaneous,na,0,Tai,FALSE
TSF,Frodo,5,3,triadic,simultaneous,na,0,Sandra,FALSE
TSF,Frodo,5,4,triadic,simultaneous,na,0,Tai,FALSE
TSF,Frodo,5,4,triadic,simultaneous,na,0,Sandra,FALSE
TSF,Frodo,5,5,triadic,cons_left,L,1,Tai,TRUE
TSF,Frodo,5,5,triadic,cons_left,L,0,Sandra,FALSE
TSF,Frodo,5,6,triadic,cons_left,na,0,Tai,FALSE
TSF,Frodo,5,6,triadic,cons_left,na,0,Sandra,FALSE
TSF,Frodo,5,7,triadic,cons_right,R,0,Tai,FALSE
TSF,Frodo,5,7,triadic,cons_right,R,5,Sandra,TRUE
TSF,Frodo,5,8,triadic,cons_right,R,0,Tai,FALSE
TSF,Frodo,5,8,triadic,cons_right,R,5,Sandra,TRUE
ARD,Dorien,1,1,dyadic,left,L,8,Azibo,TRUE
ARD,Dorien,1,2,dyadic,left,L,7,Azibo,TRUE
ARD,Dorien,1,3,dyadic,right,R,3,Riet,TRUE
ARD,Dorien,1,4,dyadic,right,R,6,Riet,TRUE
ARD,Dorien,1,5,dyadic,left,L,2,Azibo,TRUE
ARD,Dorien,1,6,dyadic,left,L,1,Azibo,TRUE
ARD,Dorien,1,7,dyadic,right,R,2,Riet,TRUE
ARD,Dorien,1,8,dyadic,right,R,2,Riet,TRUE
TSF,Frodo,6,1,dyadic,right,R,2,Sandra,TRUE
TSF,Frodo,6,2,dyadic,right,R,1,Sandra,TRUE
TSF,Frodo,6,3,dyadic,left,na,0,Tai,FALSE
TSF,Frodo,6,4,dyadic,left,na,0,Tai,FALSE
TSF,Frodo,6,5,dyadic,right,na,0,Sandra,FALSE
TSF,Frodo,6,6,dyadic,right,na,0,Sandra,FALSE
TSF,Frodo,6,7,dyadic,left,na,0,Tai,FALSE
TSF,Frodo,6,8,dyadic,left,na,0,Tai,FALSE
TSF,Frodo,7,1,triadic,cons_right,R,0,Sandra,FALSE
TSF,Frodo,7,1,triadic,cons_right,R,1,Tai,TRUE
TSF,Frodo,7,2,triadic,cons_right,L,1,Sandra,TRUE
TSF,Frodo,7,2,triadic,cons_right,L,2,Tai,FALSE
TSF,Frodo,7,3,triadic,cons_left,L,3,Sandra,TRUE
TSF,Frodo,7,3,triadic,cons_left,L,0,Tai,FALSE
TSF,Frodo,7,4,triadic,cons_left,L,4,Sandra,TRUE
TSF,Frodo,7,4,triadic,cons_left,L,2,Tai,FALSE
TSF,Frodo,7,5,triadic,simultaneous,na,0,Sandra,FALSE
TSF,Frodo,7,5,triadic,simultaneous,na,0,Tai,FALSE
TSF,Frodo,7,6,triadic,simultaneous,L,3,Sandra,TRUE
TSF,Frodo,7,6,triadic,simultaneous,L,0,Tai,FALSE
TSF,Frodo,7,7,triadic,simultaneous,L,6,Sandra,TRUE
TSF,Frodo,7,7,triadic,simultaneous,L,1,Tai,FALSE
TSF,Frodo,7,8,triadic,simultaneous,L,2,Sandra,TRUE
TSF,Frodo,7,8,triadic,simultaneous,L,0,Tai,FALSE
ARD,Dorien,2,1,triadic,cons_left,L,1,Azibo,TRUE
ARD,Dorien,2,1,triadic,cons_left,L,0,Riet,FALSE
ARD,Dorien,2,2,triadic,cons_left,na,0,Azibo,FALSE
ARD,Dorien,2,2,triadic,cons_left,na,0,Riet,FALSE
ARD,Dorien,2,3,triadic,cons_right,na,0,Azibo,FALSE
ARD,Dorien,2,3,triadic,cons_right,na,0,Riet,FALSE
ARD,Dorien,2,4,triadic,cons_right,L,6,Azibo,TRUE
ARD,Dorien,2,4,triadic,cons_right,L,0,Riet,FALSE
ARD,Dorien,2,5,triadic,simultaneous,L,2,Azibo,TRUE
ARD,Dorien,2,5,triadic,simultaneous,L,0,Riet,FALSE
ARD,Dorien,2,6,triadic,simultaneous,L,2,Azibo,TRUE
ARD,Dorien,2,6,triadic,simultaneous,L,0,Riet,FALSE
ARD,Dorien,2,7,triadic,simultaneous,na,0,Azibo,FALSE
ARD,Dorien,2,7,triadic,simultaneous,na,0,Riet,FALSE
ARD,Dorien,2,8,triadic,simultaneous,L,4,Azibo,TRUE
ARD,Dorien,2,8,triadic,simultaneous,L,0,Riet,FALSE
ARD,Dorien,3,1,dyadic,right,R,8,Azibo,TRUE
ARD,Dorien,3,2,dyadic,right,R,8,Azibo,TRUE
ARD,Dorien,3,3,dyadic,left,na,0,Riet,FALSE
ARD,Dorien,3,4,dyadic,left,L,8,Riet,TRUE
ARD,Dorien,3,5,dyadic,right,R,8,Azibo,TRUE
ARD,Dorien,3,6,dyadic,right,R,8,Azibo,TRUE
ARD,Dorien,3,7,dyadic,left,na,0,Riet,FALSE
ARD,Dorien,3,8,dyadic,left,L,4,Riet,TRUE
ARD,Dorien,4,1,triadic,simultaneous,na,0,Riet,FALSE
ARD,Dorien,4,1,triadic,simultaneous,na,0,Azibo,FALSE
ARD,Dorien,4,2,triadic,simultaneous,R,0,Riet,FALSE
ARD,Dorien,4,2,triadic,simultaneous,R,8,Azibo,TRUE
ARD,Dorien,4,3,triadic,simultaneous,R,0,Riet,FALSE
ARD,Dorien,4,3,triadic,simultaneous,R,6,Azibo,TRUE
ARD,Dorien,4,4,triadic,simultaneous,R,0,Riet,FALSE
ARD,Dorien,4,4,triadic,simultaneous,R,7,Azibo,TRUE
ARD,Dorien,4,5,triadic,cons_left,R,0,Riet,FALSE
ARD,Dorien,4,5,triadic,cons_left,R,8,Azibo,TRUE
ARD,Dorien,4,6,triadic,cons_left,R,4,Riet,FALSE
ARD,Dorien,4,6,triadic,cons_left,R,8,Azibo,TRUE
ARD,Dorien,4,7,triadic,cons_right,R,7,Riet,FALSE
ARD,Dorien,4,7,triadic,cons_right,R,7,Azibo,TRUE
ARD,Dorien,4,8,triadic,cons_right,R,2,Riet,FALSE
ARD,Dorien,4,8,triadic,cons_right,R,8,Azibo,TRUE
ARD,Dorien,5,1,dyadic,right,na,0,Riet,FALSE
ARD,Dorien,5,2,dyadic,right,na,0,Riet,FALSE
ARD,Dorien,5,3,dyadic,left,L,2,Azibo,TRUE
ARD,Dorien,5,4,dyadic,left,L,2,Azibo,TRUE
ARD,Dorien,5,5,dyadic,right,R,5,Riet,TRUE
ARD,Dorien,5,6,dyadic,right,na,0,Riet,FALSE
ARD,Dorien,5,7,dyadic,left,L,1,Azibo,TRUE
ARD,Dorien,5,8,dyadic,left,na,0,Azibo,FALSE
TSF,Frodo,8,1,dyadic,left,L,6,Sandra,TRUE
TSF,Frodo,8,2,dyadic,left,L,5,Sandra,TRUE
TSF,Frodo,8,3,dyadic,right,na,0,Tai,FALSE
TSF,Frodo,8,4,dyadic,right,R,2,Tai,TRUE
TSF,Frodo,8,5,dyadic,left,L,3,Sandra,TRUE
TSF,Frodo,8,6,dyadic,left,L,3,Sandra,TRUE
TSF,Frodo,8,7,dyadic,right,R,5,Tai,TRUE
TSF,Frodo,8,8,dyadic,right,R,6,Tai,TRUE
ARD,Dorien,6,1,triadic,cons_right,na,0,Azibo,FALSE
ARD,Dorien,6,1,triadic,cons_right,na,0,Riet,FALSE
ARD,Dorien,6,2,triadic,cons_right,R,0,Azibo,FALSE
ARD,Dorien,6,2,triadic,cons_right,R,1,Riet,TRUE
ARD,Dorien,6,3,triadic,cons_left,R,0,Azibo,FALSE
ARD,Dorien,6,3,triadic,cons_left,R,6,Riet,TRUE
ARD,Dorien,6,4,triadic,cons_left,R,0,Azibo,FALSE
ARD,Dorien,6,4,triadic,cons_left,R,4,Riet,TRUE
ARD,Dorien,6,5,triadic,simultaneous,R,0,Azibo,FALSE
ARD,Dorien,6,5,triadic,simultaneous,R,1,Riet,TRUE
ARD,Dorien,6,6,triadic,simultaneous,L,4,Azibo,TRUE
ARD,Dorien,6,6,triadic,simultaneous,L,0,Riet,FALSE
ARD,Dorien,6,7,triadic,simultaneous,L,6,Azibo,TRUE
ARD,Dorien,6,7,triadic,simultaneous,L,2,Riet,FALSE
ARD,Dorien,6,8,triadic,simultaneous,L,8,Azibo,TRUE
ARD,Dorien,6,8,triadic,simultaneous,L,3,Riet,FALSE
TSF,Frodo,10,1,dyadic,right,R,1,Sandra,TRUE
TSF,Frodo,10,2,dyadic,right,R,4,Sandra,TRUE
TSF,Frodo,10,3,dyadic,left,L,1,Tai,TRUE
TSF,Frodo,10,4,dyadic,left,na,0,Tai,FALSE
TSF,Frodo,10,5,dyadic,right,R,3,Sandra,TRUE
TSF,Frodo,10,6,dyadic,right,R,3,Sandra,TRUE
TSF,Frodo,10,7,dyadic,left,L,7,Tai,TRUE
TSF,Frodo,10,8,dyadic,left,L,1,Tai,TRUE
TSF,Frodo,9,1,triadic,cons_left,R,1,Tai,FALSE
TSF,Frodo,9,1,triadic,cons_left,R,2,Sandra,TRUE
TSF,Frodo,9,2,triadic,cons_left,R,0,Tai,FALSE
TSF,Frodo,9,2,triadic,cons_left,R,2,Sandra,TRUE
TSF,Frodo,9,3,triadic,cons_right,R,1,Tai,FALSE
TSF,Frodo,9,3,triadic,cons_right,R,3,Sandra,TRUE
TSF,Frodo,9,4,triadic,cons_right,R,0,Tai,FALSE
TSF,Frodo,9,4,triadic,cons_right,R,2,Sandra,TRUE
TSF,Frodo,9,5,triadic,simultaneous,L,1,Tai,TRUE
TSF,Frodo,9,5,triadic,simultaneous,L,0,Sandra,FALSE
TSF,Frodo,9,6,triadic,simultaneous,R,0,Tai,FALSE
TSF,Frodo,9,6,triadic,simultaneous,R,2,Sandra,TRUE
TSF,Frodo,9,7,triadic,simultaneous,R,0,Tai,FALSE
TSF,Frodo,9,7,triadic,simultaneous,R,4,Sandra,TRUE
TSF,Frodo,9,8,triadic,simultaneous,L,8,Tai,TRUE
TSF,Frodo,9,8,triadic,simultaneous,L,0,Sandra,FALSE
TSF,Frodo,11,1,triadic,simultaneous,na,0,Sandra,FALSE
TSF,Frodo,11,1,triadic,simultaneous,na,0,Tai,FALSE
TSF,Frodo,11,2,triadic,simultaneous,L,3,Sandra,TRUE
TSF,Frodo,11,2,triadic,simultaneous,L,0,Tai,FALSE
TSF,Frodo,11,3,triadic,simultaneous,L,2,Sandra,TRUE
TSF,Frodo,11,3,triadic,simultaneous,L,1,Tai,FALSE
TSF,Frodo,11,4,triadic,simultaneous,L,1,Sandra,TRUE
TSF,Frodo,11,4,triadic,simultaneous,L,0,Tai,FALSE
TSF,Frodo,11,5,triadic,cons_left,L,2,Sandra,TRUE
TSF,Frodo,11,5,triadic,cons_left,L,0,Tai,FALSE
TSF,Frodo,11,6,triadic,cons_left,L,6,Sandra,TRUE
TSF,Frodo,11,6,triadic,cons_left,L,0,Tai,FALSE
TSF,Frodo,11,7,triadic,cons_right,R,1,Sandra,FALSE
TSF,Frodo,11,7,triadic,cons_right,R,4,Tai,TRUE
TSF,Frodo,11,8,triadic,cons_right,R,2,Sandra,FALSE
TSF,Frodo,11,8,triadic,cons_right,R,4,Tai,TRUE
TSF,Frodo,12,1,dyadic,right,R,2,Tai,TRUE
TSF,Frodo,12,2,dyadic,right,na,0,Tai,FALSE
TSF,Frodo,12,3,dyadic,left,L,2,Sandra,TRUE
TSF,Frodo,12,4,dyadic,left,L,2,Sandra,TRUE
TSF,Frodo,12,5,dyadic,right,na,0,Tai,FALSE
TSF,Frodo,12,6,dyadic,right,R,4,Tai,TRUE
TSF,Frodo,12,7,dyadic,left,L,2,Sandra,TRUE
TSF,Frodo,12,8,dyadic,left,L,2,Sandra,TRUE
TSF,Frodo,13,1,triadic,cons_right,R,6,Tai,FALSE
TSF,Frodo,13,1,triadic,cons_right,R,4,Sandra,TRUE
TSF,Frodo,13,2,triadic,cons_right,R,0,Tai,FALSE
TSF,Frodo,13,2,triadic,cons_right,R,2,Sandra,TRUE
TSF,Frodo,13,3,triadic,cons_left,R,0,Tai,FALSE
TSF,Frodo,13,3,triadic,cons_left,R,2,Sandra,TRUE
TSF,Frodo,13,4,triadic,cons_left,R,3,Tai,FALSE
TSF,Frodo,13,4,triadic,cons_left,R,3,Sandra,TRUE
TSF,Frodo,13,5,triadic,simultaneous,L,3,Tai,TRUE
TSF,Frodo,13,5,triadic,simultaneous,L,1,Sandra,FALSE
TSF,Frodo,13,6,triadic,simultaneous,na,0,Tai,FALSE
TSF,Frodo,13,6,triadic,simultaneous,na,0,Sandra,FALSE
TSF,Frodo,13,7,triadic,simultaneous,L,8,Tai,TRUE
TSF,Frodo,13,7,triadic,simultaneous,L,0,Sandra,FALSE
TSF,Frodo,13,8,triadic,simultaneous,R,0,Tai,FALSE
TSF,Frodo,13,8,triadic,simultaneous,R,4,Sandra,TRUE
TSF,Frodo,14,1,dyadic,left,L,1,Tai,TRUE
TSF,Frodo,14,2,dyadic,left,L,2,Tai,TRUE
TSF,Frodo,14,3,dyadic,right,R,3,Sandra,TRUE
TSF,Frodo,14,4,dyadic,right,R,2,Sandra,TRUE
TSF,Frodo,14,5,dyadic,left,L,2,Tai,TRUE
TSF,Frodo,14,6,dyadic,left,L,1,Tai,TRUE
TSF,Frodo,14,7,dyadic,right,R,3,Sandra,TRUE
TSF,Frodo,14,8,dyadic,right,R,3,Sandra,TRUE
ARD,Dorien,7,1,dyadic,left,L,5,Riet,TRUE
ARD,Dorien,7,2,dyadic,left,L,6,Riet,TRUE
ARD,Dorien,7,3,dyadic,right,R,7,Azibo,TRUE
ARD,Dorien,7,4,dyadic,right,R,8,Azibo,TRUE
ARD,Dorien,7,5,dyadic,left,na,0,Riet,FALSE
ARD,Dorien,7,6,dyadic,left,L,1,Riet,TRUE
ARD,Dorien,7,7,dyadic,right,R,6,Azibo,TRUE
ARD,Dorien,7,8,dyadic,right,R,8,Azibo,TRUE
TSF,Frodo,15,1,triadic,simultaneous,L,3,Sandra,TRUE
TSF,Frodo,15,1,triadic,simultaneous,L,1,Tai,FALSE
TSF,Frodo,15,2,triadic,simultaneous,R,1,Sandra,FALSE
TSF,Frodo,15,2,triadic,simultaneous,R,0,Tai,TRUE
TSF,Frodo,15,3,triadic,simultaneous,L,2,Sandra,TRUE
TSF,Frodo,15,3,triadic,simultaneous,L,0,Tai,FALSE
TSF,Frodo,15,4,triadic,simultaneous,L,4,Sandra,TRUE
TSF,Frodo,15,4,triadic,simultaneous,L,0,Tai,FALSE
TSF,Frodo,15,5,triadic,cons_right,L,4,Sandra,TRUE
TSF,Frodo,15,5,triadic,cons_right,L,0,Tai,FALSE
TSF,Frodo,15,6,triadic,cons_right,L,4,Sandra,TRUE
TSF,Frodo,15,6,triadic,cons_right,L,0,Tai,FALSE
TSF,Frodo,15,7,triadic,cons_left,R,2,Sandra,FALSE
TSF,Frodo,15,7,triadic,cons_left,R,3,Tai,TRUE
TSF,Frodo,15,8,triadic,cons_left,L,4,Sandra,TRUE
TSF,Frodo,15,8,triadic,cons_left,L,1,Tai,FALSE
ARD,Dorien,8,1,triadic,simultaneous,L,4,Riet,TRUE
ARD,Dorien,8,1,triadic,simultaneous,L,0,Azibo,FALSE
ARD,Dorien,8,2,triadic,simultaneous,L,6,Riet,TRUE
ARD,Dorien,8,2,triadic,simultaneous,L,2,Azibo,FALSE
ARD,Dorien,8,3,triadic,simultaneous,L,4,Riet,TRUE
ARD,Dorien,8,3,triadic,simultaneous,L,0,Azibo,FALSE
ARD,Dorien,8,4,triadic,simultaneous,R,1,Riet,FALSE
ARD,Dorien,8,4,triadic,simultaneous,R,8,Azibo,TRUE
ARD,Dorien,8,5,triadic,cons_right,R,5,Riet,FALSE
ARD,Dorien,8,5,triadic,cons_right,R,8,Azibo,TRUE
ARD,Dorien,8,6,triadic,cons_right,R,2,Riet,FALSE
ARD,Dorien,8,6,triadic,cons_right,R,8,Azibo,TRUE
ARD,Dorien,8,7,triadic,cons_left,R,4,Riet,FALSE
ARD,Dorien,8,7,triadic,cons_left,R,8,Azibo,TRUE
ARD,Dorien,8,8,triadic,cons_left,R,4,Riet,FALSE
ARD,Dorien,8,8,triadic,cons_left,R,8,Azibo,TRUE
TSF,Frodo,16,1,dyadic,left,L,4,Sandra,TRUE
TSF,Frodo,16,2,dyadic,left,L,4,Sandra,TRUE
TSF,Frodo,16,3,dyadic,right,na,0,Tai,FALSE
TSF,Frodo,16,4,dyadic,right,R,1,Tai,TRUE
TSF,Frodo,16,5,dyadic,left,L,3,Sandra,TRUE
TSF,Frodo,16,6,dyadic,left,L,1,Sandra,TRUE
TSF,Frodo,16,7,dyadic,right,na,0,Tai,FALSE
TSF,Frodo,16,8,dyadic,right,R,3,Tai,TRUE
ARD,Dorien,9,1,dyadic,right,R,3,Riet,TRUE
ARD,Dorien,9,2,dyadic,right,na,0,Riet,FALSE
ARD,Dorien,9,3,dyadic,left,na,0,Azibo,FALSE
ARD,Dorien,9,4,dyadic,left,na,0,Azibo,FALSE
ARD,Dorien,9,5,dyadic,right,R,3,Riet,TRUE
ARD,Dorien,9,6,dyadic,right,R,4,Riet,TRUE
ARD,Dorien,9,7,dyadic,left,L,1,Azibo,TRUE
ARD,Dorien,9,8,dyadic,left,L,8,Azibo,TRUE
ARD,Dorien,10,1,triadic,simultaneous,na,0,Azibo,FALSE
ARD,Dorien,10,1,triadic,simultaneous,na,0,Riet,FALSE
ARD,Dorien,10,2,triadic,simultaneous,R,0,Azibo,FALSE
ARD,Dorien,10,2,triadic,simultaneous,R,1,Riet,TRUE
ARD,Dorien,10,3,triadic,simultaneous,R,5,Azibo,FALSE
ARD,Dorien,10,3,triadic,simultaneous,R,5,Riet,TRUE
ARD,Dorien,10,4,triadic,simultaneous,R,1,Azibo,FALSE
ARD,Dorien,10,4,triadic,simultaneous,R,1,Riet,TRUE
ARD,Dorien,10,5,triadic,cons_left,R,0,Azibo,FALSE
ARD,Dorien,10,5,triadic,cons_left,R,2,Riet,TRUE
ARD,Dorien,10,6,triadic,cons_left,L,8,Azibo,TRUE
ARD,Dorien,10,6,triadic,cons_left,L,4,Riet,FALSE
ARD,Dorien,10,7,triadic,cons_right,L,6,Azibo,TRUE
ARD,Dorien,10,7,triadic,cons_right,L,1,Riet,FALSE
ARD,Dorien,10,8,triadic,cons_right,L,8,Azibo,TRUE
ARD,Dorien,10,8,triadic,cons_right,L,2,Riet,FALSE
ARD,Dorien,11,1,dyadic,right,R,8,Azibo,TRUE
ARD,Dorien,11,2,dyadic,right,R,8,Azibo,TRUE
ARD,Dorien,11,3,dyadic,left,L,3,Riet,TRUE
ARD,Dorien,11,4,dyadic,left,L,1,Riet,TRUE
ARD,Dorien,11,5,dyadic,right,R,8,Azibo,TRUE
ARD,Dorien,11,6,dyadic,right,R,8,Azibo,TRUE
ARD,Dorien,11,7,dyadic,left,L,4,Riet,TRUE
ARD,Dorien,11,8,dyadic,left,L,3,Riet,TRUE
ARD,Dorien,12,1,triadic,cons_right,R,0,Riet,FALSE
ARD,Dorien,12,1,triadic,cons_right,R,7,Azibo,TRUE
ARD,Dorien,12,2,triadic,cons_right,R,1,Riet,FALSE
ARD,Dorien,12,2,triadic,cons_right,R,8,Azibo,TRUE
ARD,Dorien,12,3,triadic,cons_left,R,1,Riet,FALSE
