triad_id,responder_id,session,trial,game_type,type_trial,responder_choice_side,offer,proposer_id,accepted
ARD,Dorien,12,3,triadic,cons_left,R,8,Azibo,TRUE
ARD,Dorien,12,4,triadic,cons_left,R,0,Riet,FALSE
ARD,Dorien,12,4,triadic,cons_left,R,7,Azibo,TRUE
ARD,Dorien,12,5,triadic,simultaneous,R,1,Riet,FALSE
ARD,Dorien,12,5,triadic,simultaneous,R,6,Azibo,TRUE
ARD,Dorien,12,6,triadic,simultaneous,R,5,Riet,FALSE
ARD,Dorien,12,6,triadic,simultaneous,R,8,Azibo,TRUE
ARD,Dorien,12,7,triadic,simultaneous,R,3,Riet,FALSE
ARD,Dorien,12,7,triadic,simultaneous,R,8,Azibo,TRUE
ARD,Dorien,13,1,dyadic,left,L,6,Azibo,TRUE
ARD,Dorien,13,2,dyadic,left,L,6,Azibo,TRUE
ARD,Dorien,13,3,dyadic,right,R,4,Riet,TRUE
ARD,Dorien,13,4,dyadic,right,R,4,Riet,TRUE
ARD,Dorien,13,5,dyadic,left,L,6,Azibo,TRUE
ARD,Dorien,13,6,dyadic,left,L,8,Azibo,TRUE
ARD,Dorien,13,7,dyadic,right,na,0,Riet,FALSE
ARD,Dorien,13,8,dyadic,right,R,1,Riet,TRUE
ARD,Dorien,14,1,triadic,simultaneous,na,0,Azibo,FALSE
ARD,Dorien,14,1,triadic,simultaneous,na,0,Riet,FALSE
ARD,Dorien,14,2,triadic,simultaneous,L,5,Azibo,TRUE
ARD,Dorien,14,2,triadic,simultaneous,L,1,Riet,FALSE
ARD,Dorien,14,3,triadic,simultaneous,L,2,Azibo,TRUE
ARD,Dorien,14,3,triadic,simultaneous,L,0,Riet,FALSE
ARD,Dorien,14,4,triadic,simultaneous,R,5,Azibo,FALSE
ARD,Dorien,14,4,triadic,simultaneous,R,6,Riet,TRUE
ARD,Dorien,14,5,triadic,cons_right,L,4,Azibo,TRUE
ARD,Dorien,14,5,triadic,cons_right,L,1,Riet,FALSE
ARD,Dorien,14,6,triadic,cons_right,L,8,Azibo,TRUE
ARD,Dorien,14,6,triadic,cons_right,L,4,Riet,FALSE
ARD,Dorien,14,7,triadic,cons_left,R,3,Azibo,FALSE
ARD,Dorien,14,7,triadic,cons_left,R,7,Riet,TRUE
ARD,Dorien,14,8,triadic,cons_left,L,8,Azibo,TRUE
ARD,Dorien,14,8,triadic,cons_left,L,6,Riet,FALSE
SAT,Tai,1,1,triadic,cons_left,R,0,Azibo,FALSE
SAT,Tai,1,1,triadic,cons_left,R,3,Sandra,TRUE
SAT,Tai,1,2,triadic,cons_left,L,2,Azibo,TRUE
SAT,Tai,1,2,triadic,cons_left,L,2,Sandra,FALSE
SAT,Tai,1,3,triadic,cons_right,R,1,Azibo,FALSE
SAT,Tai,1,3,triadic,cons_right,R,5,Sandra,TRUE
SAT,Tai,1,4,triadic,cons_right,R,3,Azibo,FALSE
SAT,Tai,1,4,triadic,cons_right,R,4,Sandra,TRUE
SAT,Tai,1,5,triadic,simultaneous,R,4,Azibo,FALSE
SAT,Tai,1,5,triadic,simultaneous,R,4,Sandra,TRUE
SAT,Tai,1,6,triadic,simultaneous,L,4,Azibo,TRUE
SAT,Tai,1,6,triadic,simultaneous,L,2,Sandra,FALSE
SAT,Tai,1,7,triadic,simultaneous,R,2,Azibo,FALSE
SAT,Tai,1,7,triadic,simultaneous,R,3,Sandra,TRUE
SAT,Tai,1,8,triadic,simultaneous,R,0,Azibo,FALSE
SAT,Tai,1,8,triadic,simultaneous,R,4,Sandra,TRUE
FRS,Shanga,1,1,dyadic,right,R,6,Riet,TRUE
FRS,Shanga,1,2,dyadic,right,R,3,Riet,TRUE
FRS,Shanga,1,3,dyadic,left,L,7,Frodo,TRUE
FRS,Shanga,1,4,dyadic,left,L,8,Frodo,TRUE
FRS,Shanga,1,5,dyadic,right,R,7,Riet,TRUE
FRS,Shanga,1,6,dyadic,right,R,2,Riet,TRUE
FRS,Shanga,1,7,dyadic,left,L,8,Frodo,TRUE
FRS,Shanga,1,8,dyadic,left,L,6,Frodo,TRUE
SAT,Tai,2,1,dyadic,right,R,2,Sandra,TRUE
SAT,Tai,2,2,dyadic,right,R,4,Sandra,TRUE
SAT,Tai,2,3,dyadic,left,L,3,Azibo,TRUE
SAT,Tai,2,4,dyadic,left,L,3,Azibo,TRUE
SAT,Tai,2,5,dyadic,right,R,3,Sandra,TRUE
SAT,Tai,2,6,dyadic,right,R,1,Sandra,TRUE
SAT,Tai,2,7,dyadic,left,L,2,Azibo,TRUE
SAT,Tai,2,8,dyadic,left,L,2,Azibo,TRUE
FRS,Shanga,2,1,triadic,simultaneous,L,7,Frodo,TRUE
FRS,Shanga,2,1,triadic,simultaneous,L,2,Riet,FALSE
FRS,Shanga,2,2,triadic,simultaneous,R,3,Frodo,FALSE
FRS,Shanga,2,2,triadic,simultaneous,R,0,Riet,TRUE
FRS,Shanga,2,3,triadic,simultaneous,L,6,Frodo,TRUE
FRS,Shanga,2,3,triadic,simultaneous,L,0,Riet,FALSE
FRS,Shanga,2,4,triadic,simultaneous,L,8,Frodo,TRUE
FRS,Shanga,2,4,triadic,simultaneous,L,0,Riet,FALSE
FRS,Shanga,2,5,triadic,cons_left,L,8,Frodo,TRUE
FRS,Shanga,2,5,triadic,cons_left,L,0,Riet,FALSE
FRS,Shanga,2,6,triadic,cons_left,L,6,Frodo,TRUE
FRS,Shanga,2,6,triadic,cons_left,L,0,Riet,FALSE
FRS,Shanga,2,7,triadic,cons_right,R,6,Frodo,FALSE
FRS,Shanga,2,7,triadic,cons_right,R,7,Riet,TRUE
FRS,Shanga,2,8,triadic,cons_right,L,6,Frodo,TRUE
FRS,Shanga,2,8,triadic,cons_right,L,1,Riet,FALSE
SAT,Tai,3,1,triadic,simultaneous,L,2,Sandra,TRUE
SAT,Tai,3,1,triadic,simultaneous,L,0,Azibo,FALSE
SAT,Tai,3,2,triadic,simultaneous,L,3,Sandra,TRUE
SAT,Tai,3,2,triadic,simultaneous,L,1,Azibo,FALSE
SAT,Tai,3,3,triadic,simultaneous,L,2,Sandra,TRUE
SAT,Tai,3,3,triadic,simultaneous,L,0,Azibo,FALSE
SAT,Tai,3,4,triadic,simultaneous,L,2,Sandra,TRUE
SAT,Tai,3,4,triadic,simultaneous,L,0,Azibo,FALSE
SAT,Tai,3,5,triadic,cons_left,L,3,Sandra,TRUE
SAT,Tai,3,5,triadic,cons_left,L,4,Azibo,FALSE
SAT,Tai,3,6,triadic,cons_left,L,3,Sandra,TRUE
SAT,Tai,3,6,triadic,cons_left,L,2,Azibo,FALSE
SAT,Tai,3,7,triadic,cons_right,R,2,Sandra,FALSE
SAT,Tai,3,7,triadic,cons_right,R,4,Azibo,TRUE
SAT,Tai,3,8,triadic,cons_right,L,3,Sandra,TRUE
SAT,Tai,3,8,triadic,cons_right,L,1,Azibo,FALSE
FRS,Shanga,3,1,dyadic,right,R,8,Frodo,TRUE
FRS,Shanga,3,2,dyadic,right,R,7,Frodo,TRUE
FRS,Shanga,3,3,dyadic,left,L,6,Riet,TRUE
FRS,Shanga,3,4,dyadic,left,L,6,Riet,TRUE
FRS,Shanga,3,5,dyadic,right,R,3,Frodo,TRUE
FRS,Shanga,3,6,dyadic,right,R,4,Frodo,TRUE
FRS,Shanga,3,7,dyadic,left,L,1,Riet,TRUE
FRS,Shanga,3,8,dyadic,left,L,5,Riet,TRUE
SAT,Tai,4,1,dyadic,right,R,3,Azibo,TRUE
SAT,Tai,4,2,dyadic,right,R,2,Azibo,TRUE
SAT,Tai,4,3,dyadic,left,L,3,Sandra,TRUE
SAT,Tai,4,4,dyadic,left,L,4,Sandra,TRUE
SAT,Tai,4,5,dyadic,right,R,3,Azibo,TRUE
SAT,Tai,4,6,dyadic,right,R,2,Azibo,TRUE
SAT,Tai,4,7,dyadic,left,L,4,Sandra,TRUE
SAT,Tai,4,8,dyadic,left,L,2,Sandra,TRUE
FRS,Shanga,4,1,triadic,cons_right,R,0,Riet,FALSE
FRS,Shanga,4,1,triadic,cons_right,R,1,Frodo,TRUE
FRS,Shanga,4,2,triadic,cons_right,L,7,Riet,TRUE
FRS,Shanga,4,2,triadic,cons_right,L,5,Frodo,FALSE
FRS,Shanga,4,3,triadic,cons_left,R,3,Riet,FALSE
FRS,Shanga,4,3,triadic,cons_left,R,8,Frodo,TRUE
FRS,Shanga,4,4,triadic,cons_left,L,7,Riet,TRUE
FRS,Shanga,4,4,triadic,cons_left,L,8,Frodo,FALSE
FRS,Shanga,4,5,triadic,simultaneous,R,0,Riet,FALSE
FRS,Shanga,4,5,triadic,simultaneous,R,2,Frodo,TRUE
FRS,Shanga,4,6,triadic,simultaneous,L,3,Riet,TRUE
FRS,Shanga,4,6,triadic,simultaneous,L,2,Frodo,FALSE
FRS,Shanga,4,7,triadic,simultaneous,R,1,Riet,FALSE
FRS,Shanga,4,7,triadic,simultaneous,R,8,Frodo,TRUE
FRS,Shanga,4,8,triadic,simultaneous,L,3,Riet,TRUE
FRS,Shanga,4,8,triadic,simultaneous,L,4,Frodo,FALSE
SAT,Tai,5,1,triadic,cons_right,R,1,Azibo,FALSE
SAT,Tai,5,1,triadic,cons_right,R,3,Sandra,TRUE
SAT,Tai,5,2,triadic,cons_right,L,5,Azibo,TRUE
SAT,Tai,5,2,triadic,cons_right,L,3,Sandra,FALSE
SAT,Tai,5,3,triadic,cons_left,L,5,Azibo,TRUE
SAT,Tai,5,3,triadic,cons_left,L,2,Sandra,FALSE
SAT,Tai,5,4,triadic,cons_left,L,7,Azibo,TRUE
SAT,Tai,5,4,triadic,cons_left,L,4,Sandra,FALSE
SAT,Tai,5,5,triadic,simultaneous,L,5,Azibo,TRUE
SAT,Tai,5,5,triadic,simultaneous,L,5,Sandra,FALSE
SAT,Tai,5,6,triadic,simultaneous,L,6,Azibo,TRUE
SAT,Tai,5,6,triadic,simultaneous,L,5,Sandra,FALSE
SAT,Tai,5,7,triadic,simultaneous,L,4,Azibo,TRUE
SAT,Tai,5,7,triadic,simultaneous,L,4,Sandra,FALSE
SAT,Tai,5,8,triadic,simultaneous,L,6,Azibo,TRUE
SAT,Tai,5,8,triadic,simultaneous,L,4,Sandra,FALSE
FRS,Shanga,5,1,dyadic,left,na,0,Frodo,FALSE
FRS,Shanga,5,2,dyadic,left,L,7,Frodo,TRUE
FRS,Shanga,5,3,dyadic,right,R,4,Riet,TRUE
FRS,Shanga,5,4,dyadic,right,R,1,Riet,TRUE
FRS,Shanga,5,5,dyadic,left,L,2,Frodo,TRUE
FRS,Shanga,5,6,dyadic,left,na,0,Frodo,FALSE
FRS,Shanga,5,7,dyadic,right,R,5,Riet,TRUE
FRS,Shanga,5,8,dyadic,right,R,1,Riet,TRUE
SAT,Tai,6,1,dyadic,left,L,6,Azibo,TRUE
SAT,Tai,6,2,dyadic,left,L,4,Azibo,TRUE
SAT,Tai,6,3,dyadic,right,R,3,Sandra,TRUE
SAT,Tai,6,4,dyadic,right,R,3,Sandra,TRUE
SAT,Tai,6,5,dyadic,left,L,4,Azibo,TRUE
SAT,Tai,6,6,dyadic,left,L,3,Azibo,TRUE
SAT,Tai,6,7,dyadic,right,R,3,Sandra,TRUE
SAT,Tai,6,8,dyadic,right,R,3,Sandra,TRUE
FRS,Shanga,6,1,triadic,cons_left,na,0,Frodo,FALSE
FRS,Shanga,6,1,triadic,cons_left,na,0,Riet,FALSE
FRS,Shanga,6,2,triadic,cons_left,L,6,Frodo,TRUE
FRS,Shanga,6,2,triadic,cons_left,L,0,Riet,FALSE
FRS,Shanga,6,3,triadic,cons_right,L,4,Frodo,TRUE
FRS,Shanga,6,3,triadic,cons_right,L,0,Riet,FALSE
FRS,Shanga,6,4,triadic,cons_right,L,6,Frodo,TRUE
FRS,Shanga,6,4,triadic,cons_right,L,0,Riet,FALSE
FRS,Shanga,6,5,triadic,simultaneous,L,7,Frodo,TRUE
FRS,Shanga,6,5,triadic,simultaneous,L,0,Riet,FALSE
FRS,Shanga,6,6,triadic,simultaneous,L,4,Frodo,TRUE
FRS,Shanga,6,6,triadic,simultaneous,L,0,Riet,FALSE
FRS,Shanga,6,7,triadic,simultaneous,L,1,Frodo,TRUE
FRS,Shanga,6,7,triadic,simultaneous,L,0,Riet,FALSE
FRS,Shanga,6,8,triadic,simultaneous,L,5,Frodo,TRUE
FRS,Shanga,6,8,triadic,simultaneous,L,0,Riet,FALSE
SAT,Tai,7,1,triadic,cons_left,L,3,Sandra,TRUE
SAT,Tai,7,1,triadic,cons_left,L,1,Azibo,FALSE
SAT,Tai,7,2,triadic,cons_left,R,3,Sandra,FALSE
SAT,Tai,7,2,triadic,cons_left,R,3,Azibo,TRUE
SAT,Tai,7,3,triadic,cons_right,L,4,Sandra,TRUE
SAT,Tai,7,3,triadic,cons_right,L,3,Azibo,FALSE
SAT,Tai,7,4,triadic,cons_right,R,2,Sandra,FALSE
SAT,Tai,7,4,triadic,cons_right,R,2,Azibo,TRUE
SAT,Tai,7,5,triadic,simultaneous,R,4,Sandra,FALSE
SAT,Tai,7,5,triadic,simultaneous,R,6,Azibo,TRUE
SAT,Tai,7,6,triadic,simultaneous,L,4,Sandra,TRUE
SAT,Tai,7,6,triadic,simultaneous,L,3,Azibo,FALSE
SAT,Tai,7,7,triadic,simultaneous,R,3,Sandra,FALSE
SAT,Tai,7,7,triadic,simultaneous,R,5,Azibo,TRUE
SAT,Tai,7,8,triadic,simultaneous,L,4,Sandra,TRUE
SAT,Tai,7,8,triadic,simultaneous,L,5,Azibo,FALSE
FRS,Shanga,7,1,dyadic,right,R,2,Frodo,TRUE
FRS,Shanga,7,2,dyadic,right,R,2,Frodo,TRUE
FRS,Shanga,7,3,dyadic,left,L,8,Riet,TRUE
FRS,Shanga,7,4,dyadic,left,na,0,Riet,FALSE
FRS,Shanga,7,5,dyadic,right,R,2,Frodo,TRUE
FRS,Shanga,7,6,dyadic,right,R,3,Frodo,TRUE
FRS,Shanga,7,7,dyadic,left,L,6,Riet,TRUE
FRS,Shanga,7,8,dyadic,left,na,0,Riet,FALSE
SAT,Tai,8,1,dyadic,right,R,2,Azibo,TRUE
SAT,Tai,8,2,dyadic,right,R,2,Azibo,TRUE
SAT,Tai,8,3,dyadic,left,L,3,Sandra,TRUE
SAT,Tai,8,4,dyadic,left,L,2,Sandra,TRUE
SAT,Tai,8,5,dyadic,right,R,4,Azibo,TRUE
SAT,Tai,8,6,dyadic,right,R,2,Azibo,TRUE
SAT,Tai,8,7,dyadic,left,L,4,Sandra,TRUE
SAT,Tai,8,8,dyadic,left,L,4,Sandra,TRUE
FRS,Shanga,8,1,triadic,simultaneous,L,2,Riet,TRUE
FRS,Shanga,8,1,triadic,simultaneous,L,1,Frodo,FALSE
FRS,Shanga,8,2,triadic,simultaneous,R,1,Riet,FALSE
FRS,Shanga,8,2,triadic,simultaneous,R,5,Frodo,TRUE
FRS,Shanga,8,3,triadic,simultaneous,R,0,Riet,FALSE
FRS,Shanga,8,3,triadic,simultaneous,R,2,Frodo,TRUE
FRS,Shanga,8,4,triadic,simultaneous,R,0,Riet,FALSE
FRS,Shanga,8,4,triadic,simultaneous,R,5,Frodo,TRUE
FRS,Shanga,8,5,triadic,cons_left,R,0,Riet,FALSE
FRS,Shanga,8,5,triadic,cons_left,R,3,Frodo,TRUE
FRS,Shanga,8,6,triadic,cons_left,L,6,Riet,TRUE
FRS,Shanga,8,6,triadic,cons_left,L,0,Frodo,FALSE
FRS,Shanga,8,7,triadic,cons_right,L,7,Riet,TRUE
FRS,Shanga,8,7,triadic,cons_right,L,1,Frodo,FALSE
FRS,Shanga,8,8,triadic,cons_right,R,4,Riet,FALSE
FRS,Shanga,8,8,triadic,cons_right,R,5,Frodo,TRUE
SAT,Tai,9,1,triadic,simultaneous,L,6,Azibo,TRUE
SAT,Tai,9,1,triadic,simultaneous,L,5,Sandra,FALSE
SAT,Tai,9,2,triadic,simultaneous,R,2,Azibo,FALSE
SAT,Tai,9,2,triadic,simultaneous,R,4,Sandra,TRUE
SAT,Tai,9,3,triadic,simultaneous,L,7,Azibo,TRUE
SAT,Tai,9,3,triadic,simultaneous,L,4,Sandra,FALSE
SAT,Tai,9,4,triadic,simultaneous,L,4,Azibo,TRUE
SAT,Tai,9,4,triadic,simultaneous,L,6,Sandra,FALSE
SAT,Tai,9,5,triadic,cons_left,L,6,Azibo,TRUE
SAT,Tai,9,5,triadic,cons_left,L,5,Sandra,FALSE
SAT,Tai,9,6,triadic,cons_left,R,3,Azibo,FALSE
SAT,Tai,9,6,triadic,cons_left,R,5,Sandra,TRUE
SAT,Tai,9,7,triadic,cons_right,L,4,Azibo,TRUE
SAT,Tai,9,7,triadic,cons_right,L,3,Sandra,FALSE
SAT,Tai,9,8,triadic,cons_right,L,3,Azibo,TRUE
SAT,Tai,9,8,triadic,cons_right,L,1,Sandra,FALSE
FRS,Shanga,9,1,dyadic,right,R,5,Riet,TRUE
FRS,Shanga,9,2,dyadic,right,R,2,Riet,TRUE
FRS,Shanga,9,3,dyadic,left,L,7,Frodo,TRUE
FRS,Shanga,9,4,dyadic,left,L,4,Frodo,TRUE
FRS,Shanga,9,5,dyadic,right,na,0,Riet,FALSE
FRS,Shanga,9,6,dyadic,right,na,0,Riet,FALSE
FRS,Shanga,9,7,dyadic,left,L,2,Frodo,TRUE
FRS,Shanga,9,8,dyadic,left,L,3,Frodo,TRUE
SAT,Tai,10,1,dyadic,right,R,3,Sandra,TRUE
SAT,Tai,10,2,dyadic,right,R,2,Sandra,TRUE
SAT,Tai,10,3,dyadic,left,L,3,Azibo,TRUE
SAT,Tai,10,4,dyadic,left,L,4,Azibo,TRUE
SAT,Tai,10,5,dyadic,right,R,4,Sandra,TRUE
SAT,Tai,10,6,dyadic,right,R,2,Sandra,TRUE
SAT,Tai,10,7,dyadic,left,L,5,Azibo,TRUE
SAT,Tai,10,8,dyadic,left,L,4,Azibo,TRUE
FRS,Shanga,10,1,triadic,cons_right,R,2,Frodo,FALSE
FRS,Shanga,10,1,triadic,cons_right,R,8,Riet,TRUE
FRS,Shanga,10,2,triadic,cons_right,L,7,Frodo,TRUE
FRS,Shanga,10,2,triadic,cons_right,L,3,Riet,FALSE
FRS,Shanga,10,3,triadic,cons_left,L,5,Frodo,TRUE
FRS,Shanga,10,3,triadic,cons_left,L,3,Riet,FALSE
FRS,Shanga,10,4,triadic,cons_left,R,2,Frodo,FALSE
FRS,Shanga,10,4,triadic,cons_left,R,5,Riet,TRUE
FRS,Shanga,10,5,triadic,simultaneous,R,3,Frodo,FALSE
FRS,Shanga,10,5,triadic,simultaneous,R,7,Riet,TRUE
FRS,Shanga,10,6,triadic,simultaneous,L,6,Frodo,TRUE
FRS,Shanga,10,6,triadic,simultaneous,L,5,Riet,FALSE
FRS,Shanga,10,7,triadic,simultaneous,L,5,Frodo,TRUE
FRS,Shanga,10,7,triadic,simultaneous,L,4,Riet,FALSE
FRS,Shanga,10,8,triadic,simultaneous,R,5,Frodo,FALSE
FRS,Shanga,10,8,triadic,simultaneous,R,8,Riet,TRUE
FRS,Shanga,11,1,dyadic,left,L,4,Riet,TRUE
FRS,Shanga,11,2,dyadic,left,L,7,Riet,TRUE
FRS,Shanga,11,3,dyadic,right,na,0,Frodo,FALSE
FRS,Shanga,11,4,dyadic,right,R,1,Frodo,TRUE
FRS,Shanga,11,5,dyadic,left,L,2,Riet,TRUE
FRS,Shanga,11,6,dyadic,left,L,8,Riet,TRUE
FRS,Shanga,11,7,dyadic,right,R,1,Frodo,TRUE
FRS,Shanga,11,8,dyadic,right,R,1,Frodo,TRUE
FRS,Shanga,12,1,triadic,simultaneous,L,4,Riet,TRUE
FRS,Shanga,12,1,triadic,simultaneous,L,1,Frodo,FALSE
FRS,Shanga,12,2,triadic,simultaneous,L,8,Riet,TRUE
FRS,Shanga,12,2,triadic,simultaneous,L,2,Frodo,FALSE
FRS,Shanga,12,3,triadic,simultaneous,L,3,Riet,TRUE
FRS,Shanga,12,3,triadic,simultaneous,L,1,Frodo,FALSE
FRS,Shanga,12,4,triadic,simultaneous,L,3,Riet,TRUE
FRS,Shanga,12,4,triadic,simultaneous,L,2,Frodo,FALSE
FRS,Shanga,12,5,triadic,cons_right,L,2,Riet,TRUE
FRS,Shanga,12,5,triadic,cons_right,L,0,Frodo,FALSE
FRS,Shanga,12,6,triadic,cons_right,R,0,Riet,FALSE
FRS,Shanga,12,6,triadic,cons_right,R,6,Frodo,TRUE
FRS,Shanga,12,7,triadic,cons_left,R,0,Riet,FALSE
FRS,Shanga,12,7,triadic,cons_left,R,1,Frodo,TRUE
FRS,Shanga,12,8,triadic,cons_left,R,0,Riet,FALSE
FRS,Shanga,12,8,triadic,cons_left,R,1,Frodo,TRUE
SAT,Tai,11,1,triadic,cons_right,R,2,Sandra,FALSE
SAT,Tai,11,1,triadic,cons_right,R,2,Azibo,TRUE
SAT,Tai,11,2,triadic,cons_right,L,5,Sandra,TRUE
SAT,Tai,11,2,triadic,cons_right,L,4,Azibo,FALSE
SAT,Tai,11,3,triadic,cons_left,L,4,Sandra,TRUE
SAT,Tai,11,3,triadic,cons_left,L,3,Azibo,FALSE
SAT,Tai,11,4,triadic,cons_left,R,3,Sandra,FALSE
SAT,Tai,11,4,triadic,cons_left,R,5,Azibo,TRUE
SAT,Tai,11,5,triadic,simultaneous,L,5,Sandra,TRUE
SAT,Tai,11,5,triadic,simultaneous,L,3,Azibo,FALSE
SAT,Tai,11,6,triadic,simultaneous,R,3,Sandra,FALSE
SAT,Tai,11,6,triadic,simultaneous,R,5,Azibo,TRUE
SAT,Tai,11,7,triadic,simultaneous,L,4,Sandra,TRUE
SAT,Tai,11,7,triadic,simultaneous,L,3,Azibo,FALSE
SAT,Tai,11,8,triadic,simultaneous,L,3,Sandra,TRUE
SAT,Tai,11,8,triadic,simultaneous,L,3,Azibo,FALSE
SAT,Tai,12,1,dyadic,left,L,6,Sandra,TRUE
SAT,Tai,12,2,dyadic,left,L,5,Sandra,TRUE
SAT,Tai,12,3,dyadic,right,R,3,Azibo,TRUE
SAT,Tai,12,4,dyadic,right,R,4,Azibo,TRUE
SAT,Tai,12,5,dyadic,left,L,4,Sandra,TRUE
SAT,Tai,12,6,dyadic,left,L,3,Sandra,TRUE
SAT,Tai,12,7,dyadic,right,R,4,Azibo,TRUE
SAT,Tai,12,8,dyadic,right,R,4,Azibo,TRUE
FRS,Shanga,13,1,dyadic,left,L,6,Frodo,TRUE
FRS,Shanga,13,2,dyadic,left,L,3,Frodo,TRUE
FRS,Shanga,13,3,dyadic,right,R,2,Riet,TRUE
FRS,Shanga,13,4,dyadic,right,na,0,Riet,FALSE
FRS,Shanga,13,5,dyadic,left,L,1,Frodo,TRUE
FRS,Shanga,13,6,dyadic,left,L,5,Frodo,TRUE
FRS,Shanga,13,7,dyadic,right,na,0,Riet,FALSE
FRS,Shanga,13,8,dyadic,right,R,3,Riet,TRUE
SAT,Tai,13,1,triadic,simultaneous,L,5,Azibo,TRUE
SAT,Tai,13,1,triadic,simultaneous,L,6,Sandra,FALSE
